time,Speed,Direction,Actual PowerGen,Predicted PowerGen,Prediction Residuals
2023-09-05 03:00:00+00:00,9.83488,10,17.798603,15.149364158462442,2.6492388415375583
2023-09-05 06:00:00+00:00,4.02336,13,7.713851,0.8441675525734009,6.869683447426599
2023-09-05 09:00:00+00:00,4.02336,13,2.229623,0.8441675525734009,1.3854554474265992
2023-09-05 12:00:00+00:00,3.12928,5,1.672109,-1.417144046349975,3.0892530463499748
2023-09-05 15:00:00+00:00,4.02336,4,2.5859,-1.0673742452481747,3.653274245248175
2023-09-05 18:00:00+00:00,4.91744,14,5.931407,2.3735956518775776,3.5578113481224225
2023-09-05 21:00:00+00:00,5.81152,3,8.450787,3.8629477825890906,4.5878392174109095
2023-09-06 00:00:00+00:00,7.15264,3,10.94816,8.86372417379308,2.084435826206919
2023-09-06 03:00:00+00:00,7.15264,2,19.975917,11.267507577909107,8.708409422090892
2023-09-06 06:00:00+00:00,9.83488,1,23.918079,24.419628188606076,0.5015491886060772
2023-09-06 09:00:00+00:00,8.9408,1,21.343131,21.227604444607756,0.11552655539224332
2023-09-06 12:00:00+00:00,11.176,1,26.009354000000002,27.90596244655901,1.8966084465590072
2023-09-06 15:00:00+00:00,11.176,1,24.292955,27.90596244655901,3.61300744655901
2023-09-06 18:00:00+00:00,8.9408,1,14.026568000000001,21.227604444607756,7.201036444607755
2023-09-06 21:00:00+00:00,8.04672,1,4.917533,17.529873882333714,12.612340882333715
2023-09-07 00:00:00+00:00,4.02336,1,2.8787399999999996,3.4566977960308023,0.5779577960308027
2023-09-07 03:00:00+00:00,4.02336,1,2.2885020000000003,3.4566977960308023,1.168195796030802
2023-09-07 06:00:00+00:00,4.02336,1,4.703514,3.4566977960308023,1.246816203969198
2023-09-07 09:00:00+00:00,4.02336,16,6.97304,4.669364380878029,2.3036756191219707
2023-09-07 12:00:00+00:00,5.81152,1,12.115012,8.212412466368505,3.902599533631495
2023-09-07 15:00:00+00:00,7.15264,1,11.906362000000001,13.630987129370558,1.7246251293705566
2023-09-07 18:00:00+00:00,8.9408,1,16.272543,21.227604444607756,4.955061444607757
2023-09-07 21:00:00+00:00,8.04672,16,26.704504999999997,15.317021956069018,11.38748304393098
2023-09-08 00:00:00+00:00,3.12928,1,4.538722,2.5164637556932075,2.0222582443067925
2023-09-08 03:00:00+00:00,4.91744,9,6.75076,1.0659144873555153,5.684845512644484
2023-09-08 06:00:00+00:00,4.02336,9,7.887139,0.4175506160291462,7.469588383970854
2023-09-08 09:00:00+00:00,3.12928,11,5.272399,0.8141823559338004,4.4582166440662
2023-09-08 12:00:00+00:00,3.12928,9,7.78627,0.6150620522513215,7.1712079477486785
2023-09-08 18:00:00+00:00,4.02336,1,7.610784,3.4566977960308023,4.1540862039691975
2023-09-08 21:00:00+00:00,5.81152,1,12.626973999999999,8.212412466368505,4.414561533631494
2023-09-09 03:00:00+00:00,4.02336,9,8.253259,0.4175506160291462,7.835708383970854
2023-09-09 06:00:00+00:00,8.04672,11,13.521836,9.826242933959893,3.6955930660401073
2023-09-09 09:00:00+00:00,7.15264,12,6.755692,7.021151256419465,0.2654592564194651
2023-09-09 12:00:00+00:00,8.04672,9,7.550507,8.75061952773121,1.2001125277312106
2023-09-09 15:00:00+00:00,9.83488,11,21.182575,15.977563344733289,5.205011655266711
2023-09-09 18:00:00+00:00,8.04672,10,17.053435,9.341244225732844,7.712190774267157
2023-09-09 21:00:00+00:00,4.91744,10,6.269839,1.2515100658874374,5.018328934112563
2023-09-10 00:00:00+00:00,4.02336,9,3.075248,0.4175506160291462,2.657697383970854
2023-09-10 03:00:00+00:00,4.91744,8,2.372234,0.6329811129835576,1.7392528870164425
2023-09-10 06:00:00+00:00,3.12928,11,1.703948,0.8141823559338004,0.8897656440661996
2023-09-10 09:00:00+00:00,3.12928,9,1.275121,0.6150620522513215,0.6600589477486785
2023-09-10 12:00:00+00:00,4.91744,16,2.102009,5.615329261828981,3.513320261828981
2023-09-10 15:00:00+00:00,4.91744,1,2.326224,5.383940886486268,3.0577168864862685
2023-09-10 18:00:00+00:00,4.02336,3,3.0421709999999997,-0.10249144199572413,3.144662441995724
2023-09-10 21:00:00+00:00,5.81152,14,2.978591,4.201471645820819,1.2228806458208186
2023-09-11 03:00:00+00:00,4.91744,5,3.212164,-0.4236859346850217,3.6358499346850217
2023-09-11 06:00:00+00:00,4.91744,6,7.188999000000001,-0.38052047152777746,7.569519471527778
2023-09-11 09:00:00+00:00,4.02336,8,6.552367,-0.00694150738451782,6.559308507384518
2023-09-11 12:00:00+00:00,8.9408,8,6.950002,10.884324073400258,3.934322073400258
2023-09-11 15:00:00+00:00,8.9408,10,14.003672,12.335124146208777,1.6685478537912228
2023-09-11 18:00:00+00:00,8.04672,8,13.056700000000001,8.116318129982902,4.940381870017099
2023-09-11 21:00:00+00:00,7.15264,10,13.581720999999998,6.417259260498984,7.164461739501014
2023-09-12 00:00:00+00:00,8.04672,10,14.136554,9.341244225732844,4.795309774267157
2023-09-12 06:00:00+00:00,9.83488,7,8.218309999999999,13.150206117450196,4.931896117450197
2023-09-12 12:00:00+00:00,9.83488,7,15.327339,13.150206117450196,2.177132882549804
2023-09-12 15:00:00+00:00,8.9408,7,11.220876,10.477560224834665,0.7433157751653354
2023-09-12 18:00:00+00:00,8.04672,6,7.13767,7.752328149529525,0.6146581495295251
2023-09-12 21:00:00+00:00,5.81152,13,3.9169790000000004,3.3379398385890546,0.5790391614109458
2023-09-13 00:00:00+00:00,4.91744,6,1.735944,-0.38052047152777746,2.1164644715277774
2023-09-13 03:00:00+00:00,3.12928,13,1.085664,1.121934130046622,0.03627013004662194
2023-09-13 06:00:00+00:00,1.78816,4,0.950102,-0.014061849106148827,0.9641638491061488
2023-09-13 09:00:00+00:00,4.02336,2,3.073346,1.4631510381606834,1.6101949618393165
2023-09-13 12:00:00+00:00,4.02336,2,9.035538,1.4631510381606834,7.572386961839317
2023-09-13 15:00:00+00:00,7.15264,2,13.027270999999999,11.267507577909107,1.7597634220908915
2023-09-13 21:00:00+00:00,12.070079999999999,2,29.372183,27.726826497548803,1.6453565024511967
2023-09-14 03:00:00+00:00,16.98752,3,29.745748,31.217135282084712,1.471387282084713
2023-09-14 06:00:00+00:00,11.176,12,26.919571,20.566832470499737,6.3527385295002645
2023-09-14 09:00:00+00:00,12.96416,9,27.012349,21.304320183964208,5.708028816035792
2023-09-14 12:00:00+00:00,15.19936,9,30.710055,24.560010642970113,6.150044357029888
2023-09-14 15:00:00+00:00,16.09344,9,29.173386999999998,25.51941177303893,3.6539752269610695
2023-09-14 18:00:00+00:00,16.98752,9,31.053285000000002,26.16864514768993,4.884639852310073
2023-09-14 21:00:00+00:00,15.19936,11,28.063684000000002,25.2599127560258,2.8037712439742037
2023-09-15 00:00:00+00:00,13.85824,11,27.111953,24.03206763654216,3.0798853634578407
2023-09-15 03:00:00+00:00,12.070079999999999,10,24.510123999999998,20.578957235688094,3.9311667643119037
2023-09-15 06:00:00+00:00,9.83488,10,16.79696,15.149364158462442,1.647595841537557
2023-09-15 09:00:00+00:00,5.81152,10,10.215306,2.792995463619036,7.422310536380964
2023-09-15 12:00:00+00:00,7.15264,8,8.570912,5.42435981529543,3.1465521847045697
2023-09-15 15:00:00+00:00,7.15264,7,6.4758510000000005,4.950004721144401,1.5258462788555995
2023-09-15 18:00:00+00:00,7.15264,7,4.919944,4.950004721144401,0.030060721144400837
2023-09-15 21:00:00+00:00,8.04672,6,3.832002,7.752328149529525,3.920326149529525
2023-09-16 00:00:00+00:00,7.15264,13,4.357181000000001,7.573413800292709,3.2162328002927083
2023-09-16 03:00:00+00:00,7.15264,13,3.7015089999999997,7.573413800292709,3.8719048002927092
2023-09-16 06:00:00+00:00,8.04672,13,7.42445,11.018342562345516,3.5938925623455162
2023-09-16 09:00:00+00:00,7.15264,13,5.714696,7.573413800292709,1.858717800292709
2023-09-16 12:00:00+00:00,5.81152,6,4.351004,1.2294192412254183,3.1215847587745813
2023-09-16 15:00:00+00:00,4.02336,13,2.08541,0.8441675525734009,1.241242447426599
2023-09-16 18:00:00+00:00,1.78816,13,1.0536240000000001,3.0544072779702063,2.000783277970206
2023-09-16 21:00:00+00:00,0.89408,2,1.074133,2.7095844896756756,1.6354514896756756
2023-09-17 00:00:00+00:00,4.02336,1,1.7163000000000002,3.4566977960308023,1.7403977960308021
2023-09-17 03:00:00+00:00,4.91744,1,3.199723,5.383940886486268,2.1842178864862682
2023-09-17 06:00:00+00:00,5.81152,1,5.141911,8.212412466368505,3.070501466368505
2023-09-17 09:00:00+00:00,7.15264,2,11.321712,11.267507577909107,0.05420442209089238
2023-09-17 15:00:00+00:00,11.176,1,21.659789,27.90596244655901,6.246173446559009
2023-09-17 18:00:00+00:00,11.176,1,23.295107,27.90596244655901,4.6108554465590075
2023-09-17 21:00:00+00:00,9.83488,2,24.332386,22.241160968273487,2.0912250317265126
2023-09-18 00:00:00+00:00,8.9408,2,22.489683,18.93322367318119,3.5564593268188105
2023-09-18 03:00:00+00:00,9.83488,1,19.433411,24.419628188606076,4.986217188606076
2023-09-18 06:00:00+00:00,8.9408,2,17.772396,18.93322367318119,1.1608276731811884
2023-09-18 09:00:00+00:00,7.15264,2,12.822119,11.267507577909107,1.5546114220908933
2023-09-18 12:00:00+00:00,7.15264,2,4.46816,11.267507577909107,6.799347577909107
2023-09-18 15:00:00+00:00,1.78816,7,12.910067000000002,1.1930066458145792,11.717060354185422
2023-09-18 18:00:00+00:00,16.09344,8,29.009857,25.53209086139622,3.47776613860378
2023-09-18 21:00:00+00:00,12.96416,8,23.632663,20.68406177098344,2.9486012290165604
2023-09-19 00:00:00+00:00,11.176,9,20.108535,17.762420408260073,2.3461145917399264
2023-09-19 03:00:00+00:00,9.83488,11,22.632274000000002,15.977563344733289,6.6547106552667135
2023-09-19 06:00:00+00:00,7.15264,12,18.432257,7.021151256419465,11.411105743580535
2023-09-19 09:00:00+00:00,8.9408,12,19.352994,13.684019338478475,5.668974661521524
2023-09-19 12:00:00+00:00,9.83488,12,22.784219,16.801568844507248,5.9826501554927525
2023-09-19 15:00:00+00:00,7.15264,16,14.691531,11.86824860508182,2.823282394918179
2023-09-19 18:00:00+00:00,8.04672,12,14.826372,10.318426463734426,4.507945536265574
2023-09-19 21:00:00+00:00,5.81152,16,15.687287000000001,7.524012858187321,8.16327414181268
2023-09-20 00:00:00+00:00,8.04672,16,17.88788,15.317021956069018,2.570858043930981
2023-09-20 03:00:00+00:00,7.15264,14,17.633874,8.559358116315083,9.074515883684915
2023-09-20 09:00:00+00:00,11.176,14,16.054835999999998,22.70576350714104,6.650927507141041
2023-09-20 12:00:00+00:00,3.12928,2,6.937203,0.7231970322337631,6.214005967766237
2023-09-20 15:00:00+00:00,7.15264,3,11.641166,8.86372417379308,2.7774418262069194
2023-09-20 21:00:00+00:00,12.96416,16,27.650908,27.121312216046363,0.5295957839536385
2023-09-21 00:00:00+00:00,15.19936,12,23.762295,25.54024301634564,1.7779480163456398
2023-09-21 03:00:00+00:00,12.070079999999999,12,22.148716999999998,22.37746346930038,0.22874646930038267
2023-09-21 06:00:00+00:00,12.070079999999999,16,24.126334,26.537340252455948,2.411006252455948
2023-09-21 09:00:00+00:00,11.176,16,24.976643000000003,25.24228213303512,0.26563913303511555
2023-09-21 12:00:00+00:00,8.9408,16,17.563527,18.7658847101363,1.202357710136301
2023-09-21 15:00:00+00:00,8.04672,11,20.668169,9.826242933959893,10.841926066040106
2023-09-21 21:00:00+00:00,12.070079999999999,9,23.44272,19.669845467211804,3.7728745327881974
2023-09-22 00:00:00+00:00,9.83488,11,18.420385,15.977563344733289,2.4428216552667106
2023-09-22 03:00:00+00:00,8.9408,10,14.180751,12.335124146208777,1.8456268537912237
2023-09-22 09:00:00+00:00,11.176,7,21.515007,16.681424816634237,4.833582183365763
2023-09-22 12:00:00+00:00,12.070079999999999,7,26.621995,18.7045837911367,7.9174112088632995
2023-09-22 15:00:00+00:00,13.85824,7,29.149149,22.225127058281952,6.924021941718049
2023-09-22 18:00:00+00:00,12.96416,7,27.765771,20.530210716900235,7.235560283099765
2023-09-23 00:00:00+00:00,13.85824,7,23.573841,22.225127058281952,1.3487139417180494
2023-09-23 03:00:00+00:00,8.9408,7,19.266840000000002,10.477560224834665,8.789279775165337
2023-09-23 06:00:00+00:00,7.15264,7,14.664027,4.950004721144401,9.7140222788556
2023-09-23 09:00:00+00:00,7.15264,6,12.632671,4.866783496691802,7.765887503308198
2023-09-23 12:00:00+00:00,4.91744,7,4.797421,0.06752280541318356,4.729898194586816
2023-09-23 15:00:00+00:00,4.91744,8,1.8275389999999998,0.6329811129835576,1.1945578870164422
2023-09-23 18:00:00+00:00,0.89408,16,1.116404,7.541602920945262,6.425198920945262
2023-09-23 21:00:00+00:00,5.81152,2,12.873655,5.935073754962547,6.938581245037453
2023-09-24 00:00:00+00:00,9.83488,1,26.355162,24.419628188606076,1.935533811393924
2023-09-24 03:00:00+00:00,12.070079999999999,2,25.006681999999998,27.726826497548803,2.720144497548805
2023-09-24 06:00:00+00:00,11.176,1,25.254649,27.90596244655901,2.6513134465590085
2023-09-24 09:00:00+00:00,5.81152,16,16.49134,7.524012858187321,8.96732714181268
2023-09-24 12:00:00+00:00,7.15264,16,20.333861,11.86824860508182,8.465612394918178
2023-09-24 15:00:00+00:00,8.9408,1,20.644990999999997,21.227604444607756,0.5826134446077589
2023-09-24 18:00:00+00:00,11.176,1,25.4645,27.90596244655901,2.441462446559008
2023-09-24 21:00:00+00:00,15.19936,1,25.720523,31.32151400463061,5.600991004630611
2023-09-25 00:00:00+00:00,16.09344,16,27.043594,25.859227197963662,1.1843668020363367
2023-09-25 03:00:00+00:00,12.96416,12,24.1498,23.69287967285041,0.4569203271495894
2023-09-25 06:00:00+00:00,12.070079999999999,12,24.849731,22.37746346930038,2.472267530699618
2023-09-25 09:00:00+00:00,12.070079999999999,12,24.707815,22.37746346930038,2.3303515306996196
2023-09-25 12:00:00+00:00,11.176,12,22.960304999999998,20.566832470499737,2.3934725295002615
2023-09-25 15:00:00+00:00,11.176,9,21.961047,17.762420408260073,4.198626591739927
2023-09-25 18:00:00+00:00,8.04672,12,16.4517,10.318426463734426,6.133273536265573
2023-09-25 21:00:00+00:00,8.9408,16,20.901531,18.7658847101363,2.135646289863697
2023-09-26 00:00:00+00:00,11.176,16,23.454328,25.24228213303512,1.787954133035118
2023-09-26 03:00:00+00:00,11.176,16,24.893292,25.24228213303512,0.3489901330351195
2023-09-26 09:00:00+00:00,11.176,1,25.171654,27.90596244655901,2.734308446559009
2023-09-26 12:00:00+00:00,12.96416,1,25.498255999999998,30.2893580745626,4.791102074562602
2023-09-26 15:00:00+00:00,11.176,16,25.958112,25.24228213303512,0.7158298669648815
2023-09-26 21:00:00+00:00,7.15264,9,9.28903,5.981211522109536,3.3078184778904642
2023-09-27 00:00:00+00:00,9.83488,11,15.318339000000002,15.977563344733289,0.6592243447332873
2023-09-27 03:00:00+00:00,8.9408,9,9.839512,11.592648370541289,1.7531363705412897
2023-09-27 06:00:00+00:00,7.15264,16,8.03644,11.86824860508182,3.83180860508182
2023-09-27 09:00:00+00:00,7.15264,12,9.387874,7.021151256419465,2.366722743580535
2023-09-27 12:00:00+00:00,5.81152,1,5.029008,8.212412466368505,3.183404466368505
2023-09-27 15:00:00+00:00,8.04672,2,20.722569999999997,15.174247262313635,5.548322737686362
2023-09-27 18:00:00+00:00,9.83488,2,24.945942000000002,22.241160968273487,2.7047810317265153
2023-09-27 21:00:00+00:00,12.96416,3,25.097408,26.886309262983268,1.7889012629832663
2023-09-28 00:00:00+00:00,15.19936,3,24.574028,29.781267603636657,5.207239603636658
2023-09-28 03:00:00+00:00,9.83488,2,20.862021,22.241160968273487,1.3791399682734884
2023-09-28 06:00:00+00:00,4.91744,16,8.955812,5.615329261828981,3.340482738171019
2023-09-28 09:00:00+00:00,12.070079999999999,11,25.282311999999997,21.492026815348304,3.790285184651694
2023-09-28 12:00:00+00:00,13.85824,11,27.045270000000002,24.03206763654216,3.013202363457843
2023-09-28 15:00:00+00:00,8.9408,9,15.452563,11.592648370541289,3.8599146294587108
2023-09-29 00:00:00+00:00,8.9408,16,23.082227,18.7658847101363,4.316342289863698
2023-09-29 03:00:00+00:00,8.9408,16,22.756718,18.7658847101363,3.990833289863698
2023-09-29 06:00:00+00:00,11.176,16,26.37731,25.24228213303512,1.135027866964883
2023-09-29 09:00:00+00:00,12.96416,12,26.697314,23.69287967285041,3.004434327149589
2023-09-29 12:00:00+00:00,12.070079999999999,11,27.284344,21.492026815348304,5.792317184651697
2023-09-29 15:00:00+00:00,13.85824,10,27.284344,23.38304509928735,3.90129890071265
2023-09-29 18:00:00+00:00,16.98752,10,27.284344,26.126653090455726,1.1576909095442751
2023-09-29 21:00:00+00:00,19.22272,10,27.284344,25.446166419835976,1.8381775801640252
2023-09-30 00:00:00+00:00,15.19936,8,27.284344,24.370779302842898,2.9135646971571028
2023-09-30 06:00:00+00:00,9.83488,10,27.284344,15.149364158462442,12.13497984153756
2023-09-30 09:00:00+00:00,8.9408,8,27.284344,10.884324073400258,16.400019926599743
2023-09-30 15:00:00+00:00,0.89408,11,27.284344,4.477436330195546,22.806907669804453
2023-09-30 21:00:00+00:00,7.15264,2,27.284344,11.267507577909107,16.016836422090893
2023-10-01 00:00:00+00:00,9.83488,2,27.284344,22.241160968273487,5.043183031726514
2023-10-01 03:00:00+00:00,12.070079999999999,2,27.284344,27.726826497548803,0.4424824975488022
2023-10-01 09:00:00+00:00,7.15264,16,27.284344,11.86824860508182,15.41609539491818
2023-10-01 12:00:00+00:00,8.9408,9,27.284344,11.592648370541289,15.691695629458712
2023-10-01 15:00:00+00:00,11.176,11,27.284344,19.644452063521705,7.639891936478296
2023-10-01 18:00:00+00:00,11.176,9,27.284344,17.762420408260073,9.521923591739927
2023-10-01 21:00:00+00:00,7.15264,12,27.284344,7.021151256419465,20.263192743580536
2023-10-02 00:00:00+00:00,7.15264,12,27.284344,7.021151256419465,20.263192743580536
2023-10-02 03:00:00+00:00,8.04672,12,27.284344,10.318426463734426,16.965917536265575
2023-10-02 06:00:00+00:00,9.83488,12,27.284344,16.801568844507248,10.482775155492753
2023-10-02 09:00:00+00:00,8.9408,12,27.284344,13.684019338478475,13.600324661521526
2023-10-02 12:00:00+00:00,11.176,12,27.284344,20.566832470499737,6.717511529500264
2023-10-02 15:00:00+00:00,8.9408,9,27.284344,11.592648370541289,15.691695629458712
2023-10-02 18:00:00+00:00,8.04672,9,27.284344,8.75061952773121,18.53372447226879
2023-10-05 06:00:00+00:00,4.91744,10,5.268866,1.2515100658874374,4.017355934112563
2023-10-05 09:00:00+00:00,7.15264,9,8.310128,5.981211522109536,2.3289164778904645
2023-10-05 12:00:00+00:00,4.02336,16,8.140047,4.669364380878029,3.4706826191219697
2023-10-05 15:00:00+00:00,5.81152,2,21.074815,5.935073754962547,15.139741245037454
2023-10-05 18:00:00+00:00,12.070079999999999,3,28.810335000000002,25.36935927576419,3.4409757242358125
2023-10-05 21:00:00+00:00,8.9408,1,18.947516,21.227604444607756,2.280088444607756
2023-10-06 00:00:00+00:00,9.83488,12,15.344008,16.801568844507248,1.4575608445072472
2023-10-06 03:00:00+00:00,12.070079999999999,9,23.539087000000002,19.669845467211804,3.869241532788198
2023-10-06 06:00:00+00:00,17.8816,11,24.228627,26.041316195642004,1.8126891956420046
2023-10-06 09:00:00+00:00,17.8816,10,22.905172,26.204713890462667,3.2995418904626668
2023-10-06 12:00:00+00:00,16.09344,5,27.668423,27.923944568165425,0.25552156816542393
2023-10-06 15:00:00+00:00,12.96416,13,20.032794000000003,24.47758966354406,4.444795663544056
2023-10-06 18:00:00+00:00,12.070079999999999,5,18.210737,20.64690971734934,2.43617271734934
2023-10-06 21:00:00+00:00,8.9408,5,9.189633,11.778894050466118,2.589261050466117
2023-10-07 00:00:00+00:00,7.15264,5,8.120338,5.452295509780734,2.668042490219266
2023-10-07 03:00:00+00:00,8.04672,4,8.757588,10.281780995020108,1.5241929950201083
2023-10-07 06:00:00+00:00,8.04672,4,5.241241,10.281780995020108,5.040539995020109
2023-10-07 09:00:00+00:00,5.81152,15,5.459103,5.627727046579954,0.16862404657995445
2023-10-07 12:00:00+00:00,8.9408,4,6.687267,13.720986176622247,7.033719176622247
2023-10-07 15:00:00+00:00,7.15264,4,7.728106,6.821923969440517,0.9061820305594832
2023-10-07 18:00:00+00:00,7.15264,15,8.796492,10.029903503739057,1.233411503739056
2023-10-07 21:00:00+00:00,8.04672,14,11.08692,12.090923567713578,1.0040035677135783
2023-10-08 00:00:00+00:00,5.81152,14,10.275047,4.201471645820819,6.073575354179182
2023-10-08 03:00:00+00:00,7.15264,14,12.817249,8.559358116315083,4.257890883684917
2023-10-08 06:00:00+00:00,8.04672,2,19.313851,15.174247262313635,4.139603737686365
2023-10-08 09:00:00+00:00,9.83488,2,22.803213,22.241160968273487,0.5620520317265125
2023-10-08 12:00:00+00:00,12.070079999999999,2,25.251002,27.726826497548803,2.4758244975488033
2023-10-08 15:00:00+00:00,12.070079999999999,2,23.961106,27.726826497548803,3.765720497548802
2023-10-08 18:00:00+00:00,8.9408,2,11.957628,18.93322367318119,6.975595673181189
2023-10-08 21:00:00+00:00,9.83488,3,11.60276,19.545549008786633,7.942789008786633
2023-10-09 00:00:00+00:00,8.04672,3,9.710682,12.603691130323007,2.8930091303230068
2023-10-09 03:00:00+00:00,4.02336,14,1.577033,1.5886850591499169,0.01165205914991696
2023-10-09 06:00:00+00:00,3.12928,14,1.2694969999999999,1.8197181667605804,0.5502211667605805
2023-10-09 09:00:00+00:00,1.78816,2,1.182751,1.3726174097551045,0.18986640975510438
2023-10-09 12:00:00+00:00,3.12928,9,1.390387,0.6150620522513215,0.7753249477486786
2023-10-09 15:00:00+00:00,4.02336,8,4.733128,-0.00694150738451782,4.740069507384518
2023-10-09 21:00:00+00:00,4.91744,12,3.1987699999999997,1.2721308357224732,1.9266391642775265
2023-10-10 00:00:00+00:00,8.9408,16,14.279387,18.7658847101363,4.486497710136302
2023-10-10 03:00:00+00:00,8.9408,12,16.609295,13.684019338478475,2.9252756615215247
2023-10-10 06:00:00+00:00,9.83488,9,18.472734,14.28495610632597,4.1877778936740295
2023-10-10 09:00:00+00:00,11.176,9,21.932164999999998,17.762420408260073,4.169744591739924
2023-10-10 12:00:00+00:00,12.96416,9,24.28772,21.304320183964208,2.983399816035792
2023-10-10 15:00:00+00:00,12.070079999999999,11,24.049656,21.492026815348304,2.557629184651695
2023-10-10 18:00:00+00:00,16.09344,10,27.01469,25.66460256437825,1.3500874356217523
2023-10-10 21:00:00+00:00,16.98752,10,26.418173,26.126653090455726,0.29151990954427376
2023-10-11 00:00:00+00:00,17.8816,10,26.489345999999998,26.204713890462667,0.28463210953733054
2023-10-11 03:00:00+00:00,15.19936,10,26.307092,24.9116690689415,1.3954229310585013
2023-10-11 06:00:00+00:00,16.98752,10,27.045209,26.126653090455726,0.9185559095442741
2023-10-11 09:00:00+00:00,17.8816,10,24.721436,26.204713890462667,1.4832778904626664
2023-10-11 12:00:00+00:00,21.90496,10,27.443316,21.03888142042847,6.404434579571529
2023-10-11 15:00:00+00:00,19.22272,8,25.826112000000002,26.25098942874791,0.4248774287479087
2023-10-11 18:00:00+00:00,16.09344,7,27.074799,25.884787970692262,1.1900110293077368
2023-10-11 21:00:00+00:00,15.19936,7,26.544516,24.55813064814436,1.9863853518556418
2023-10-12 00:00:00+00:00,12.070079999999999,7,23.375589,18.7045837911367,4.671005208863303
2023-10-12 03:00:00+00:00,8.9408,7,16.586264,10.477560224834665,6.108703775165335
2023-10-12 06:00:00+00:00,4.91744,8,6.732864999999999,0.6329811129835576,6.099883887016442
2023-10-12 09:00:00+00:00,7.15264,16,16.386691,11.86824860508182,4.5184423949181785
2023-10-12 12:00:00+00:00,11.176,12,25.39903,20.566832470499737,4.832197529500263
2023-10-12 15:00:00+00:00,11.176,9,13.835636999999998,17.762420408260073,3.926783408260075
2023-10-12 18:00:00+00:00,8.9408,12,23.64982,13.684019338478475,9.965800661521524
2023-10-12 21:00:00+00:00,12.070079999999999,12,26.355816,22.37746346930038,3.9783525306996204
2023-10-13 00:00:00+00:00,12.070079999999999,10,21.510939,20.578957235688094,0.9319817643119066
2023-10-13 03:00:00+00:00,11.176,9,19.521001,17.762420408260073,1.7585805917399249
2023-10-13 06:00:00+00:00,12.96416,9,21.182904999999998,21.304320183964208,0.12141518396420992
2023-10-13 09:00:00+00:00,15.19936,9,27.812452999999998,24.560010642970113,3.252442357029885
2023-10-13 12:00:00+00:00,11.176,10,27.041731,18.705467801099555,8.336263198900443
2023-10-13 15:00:00+00:00,16.09344,8,27.099038999999998,25.53209086139622,1.5669481386037774
2023-10-13 18:00:00+00:00,16.09344,8,26.209699,25.53209086139622,0.6776081386037802
2023-10-13 21:00:00+00:00,17.8816,7,25.291606,27.385074016129067,2.0934680161290657
2023-10-14 00:00:00+00:00,17.8816,7,23.039566999999998,27.385074016129067,4.345507016129069
2023-10-14 03:00:00+00:00,20.1168,7,24.577139000000003,25.86626589624843,1.2891268962484261
2023-10-14 06:00:00+00:00,17.8816,7,25.16851,27.385074016129067,2.216564016129066
2023-10-14 09:00:00+00:00,17.8816,7,27.39872,27.385074016129067,0.01364598387093352
2023-10-14 12:00:00+00:00,16.98752,6,27.812095,27.76550836191027,0.04658663808972818
2023-10-14 15:00:00+00:00,16.98752,7,27.506647,26.878524652822065,0.6281223471779356
2023-10-14 18:00:00+00:00,16.98752,7,27.222240999999997,26.878524652822065,0.3437163471779314
2023-10-14 21:00:00+00:00,15.19936,7,25.937516000000002,24.55813064814436,1.3793853518556425
2023-10-15 00:00:00+00:00,12.070079999999999,7,25.661588000000002,18.7045837911367,6.957004208863303
2023-10-15 03:00:00+00:00,12.070079999999999,7,24.702357,18.7045837911367,5.9977732088633005
2023-10-15 06:00:00+00:00,12.070079999999999,6,15.385378000000001,19.22863483421845,3.843256834218449
2023-10-15 09:00:00+00:00,8.04672,6,15.135163,7.752328149529525,7.382834850470475
2023-10-15 12:00:00+00:00,7.15264,7,13.370092,4.950004721144401,8.420087278855599
2023-10-15 15:00:00+00:00,8.04672,7,9.896507999999999,7.676448332620753,2.220059667379246
2023-10-15 18:00:00+00:00,4.02336,8,1.46925,-0.00694150738451782,1.4761915073845178
2023-10-15 21:00:00+00:00,4.02336,16,3.9051090000000004,4.669364380878029,0.764255380878029
2023-10-16 00:00:00+00:00,8.04672,10,11.018958,9.341244225732844,1.677713774267156
2023-10-16 03:00:00+00:00,9.83488,10,17.053463999999998,15.149364158462442,1.9040998415375565
2023-10-16 06:00:00+00:00,11.176,11,17.905341999999997,19.644452063521705,1.7391100635217072
2023-10-16 09:00:00+00:00,9.83488,11,16.084135,15.977563344733289,0.10657165526671086
2023-10-16 12:00:00+00:00,11.176,11,17.953054,19.644452063521705,1.691398063521703
2023-10-16 15:00:00+00:00,11.176,11,17.898509,19.644452063521705,1.745943063521704
2023-10-16 18:00:00+00:00,9.83488,11,17.344601,15.977563344733289,1.3670376552667118
2023-10-16 21:00:00+00:00,12.070079999999999,11,18.878799,21.492026815348304,2.613227815348303
2023-10-17 00:00:00+00:00,11.176,11,19.269448,19.644452063521705,0.375004063521704
2023-10-17 03:00:00+00:00,11.176,10,18.422567,18.705467801099555,0.2829008010995544
2023-10-17 06:00:00+00:00,8.04672,10,14.228019,9.341244225732844,4.886774774267156
2023-10-17 09:00:00+00:00,8.9408,10,11.875621,12.335124146208777,0.4595031462087764
2023-10-17 12:00:00+00:00,4.91744,10,6.976034,1.2515100658874374,5.724523934112563
2023-10-17 15:00:00+00:00,3.12928,10,1.709935,0.799581806082255,0.9103531939177449
